,title,direction,leverage,open_date,entry_price,pnl,closed,closed_date,fill_price,pnl_percent
42,BTCUSDT Perpetual,Isolated,Long 3.00x,"01/26/2024, 11:32:10","41,826.6 USDT",+934.21 USDT,74 Contracts,"01/29/2024, 10:40:30","43,149.7 USDT",+9.05%
43,SUIUSDT Perpetual,Isolated,Long 1.00x,"01/27/2024, 06:19:29",1.3759 USDT,+195.02 USDT,"1,453 Contracts","01/29/2024, 10:26:25",1.5113 USDT,+9.75%
44,API3USDT Perpetual,Isolated,Long 1.00x,"01/28/2024, 07:09:15",2.819 USDT,+196.15 USDT,709 Contracts,"01/29/2024, 02:55:31",3.102 USDT,+9.81%
45,CFXUSDT Perpetual,Isolated,Long 1.00x,"01/27/2024, 06:19:13",0.2294 USDT,-98.61 USDT,872 Contracts,"01/28/2024, 07:08:47",0.2184 USDT,-4.93%
46,ZRXUSDT Perpetual,Isolated,Long 1.00x,"01/26/2024, 12:42:28",0.3619 USDT,+197.38 USDT,552 Contracts,"01/27/2024, 06:07:58",0.3980 USDT,+9.88%
47,ZRXUSDT Perpetual,Isolated,Long 3.00x,"01/26/2024, 12:05:51",0.3623 USDT,-4.71 USDT,782 Contracts,"01/26/2024, 12:41:03",0.3621 USDT,-0.50%
48,UMAUSDT Perpetual,Isolated,Long 4.00x,"01/26/2024, 12:06:32",5.144 USDT,+4.13 USDT,"6,521 Contracts","01/26/2024, 12:09:35",5.156 USDT,+0.49%
49,SHIBUSDT Perpetual,Isolated,Short 4.00x,"01/19/2024, 07:05:45",0.000009253 USDT,+61.10 USDT,314 Contracts,"01/26/2024, 11:31:20",0.000009062 USDT,+8.41%
50,XRPUSDT Perpetual,Isolated,Short 4.00x,"01/19/2024, 07:06:14",0.5506 USDT,+126.59 USDT,49 Contracts,"01/26/2024, 11:31:18",0.5246 USDT,+18.76%
51,DOGEUSDT Perpetual,Isolated,Short 4.00x,"01/19/2024, 13:06:47",0.07779 USDT,-79.34 USDT,40 Contracts,"01/26/2024, 11:31:16",0.07982 USDT,-10.20%
52,LQTYUSDT Perpetual,Isolated,Short 4.00x,"01/22/2024, 06:11:19",1.224 USDT,-104.67 USDT,"3,145 Contracts","01/26/2024, 11:31:13",1.256 USDT,-10.89%
53,CRVUSDT Perpetual,Isolated,Short 4.00x,"01/23/2024, 18:55:12",0.4711 USDT,+36.14 USDT,"4,587 Contracts","01/26/2024, 11:31:11",0.4625 USDT,+6.69%
54,PEPEUSDT Perpetual,Isolated,Short 4.00x,"01/22/2024, 06:16:25",0.000001084 USDT,+390.23 USDT,374 Contracts,"01/23/2024, 08:10:45",0.000000978 USDT,+38.53%
55,ARBUSDT Perpetual,Isolated,Short 4.00x,"01/22/2024, 06:15:54",1.7257 USDT,+381.75 USDT,223 Contracts,"01/23/2024, 08:05:19",1.5527 USDT,+39.68%
56,CRVUSDT Perpetual,Isolated,Short 4.00x,"01/19/2024, 06:59:25",0.5157 USDT,+261.05 USDT,"5,120 Contracts","01/23/2024, 08:03:23",0.4642 USDT,+39.54%
57,APEUSDT Perpetual,Isolated,Short 4.00x,"01/19/2024, 07:05:08",1.380 USDT,+308.47 USDT,"22,447 Contracts","01/23/2024, 03:29:41",1.244 USDT,+39.83%
58,MATICUSDT Perpetual,Isolated,Short 4.00x,"01/19/2024, 06:58:21",0.7928 USDT,+275.45 USDT,347 Contracts,"01/23/2024, 03:28:14",0.7133 USDT,+40.05%
59,GALAUSDT Perpetual,Isolated,Short 4.00x,"01/19/2024, 06:56:37",0.02367 USDT,+283.59 USDT,"12,107 Contracts","01/23/2024, 03:14:38",0.02133 USDT,+39.58%
60,MOVRUSDT Perpetual,Isolated,Short 4.00x,"01/22/2024, 06:11:50",22.809 USDT,+379.25 USDT,"1,707 Contracts","01/23/2024, 02:38:08",20.577 USDT,+38.96%
61,DOTUSDT Perpetual,Isolated,Short 4.00x,"01/19/2024, 07:00:18",6.922 USDT,+313.54 USDT,457 Contracts,"01/23/2024, 02:15:34",6.227 USDT,+39.65%
62,SATSUSDT Perpetual,Isolated,Short 4.00x,"01/19/2024, 12:59:32",0.00000052547 USDT,+303.17 USDT,581 Contracts,"01/23/2024, 01:41:43",0.00000047315 USDT,+39.72%
63,BIGTIMEUSDT Perpetual,Isolated,Short 4.00x,"01/19/2024, 13:00:11",0.3747 USDT,+271.87 USDT,766 Contracts,"01/22/2024, 09:17:43",0.3387 USDT,+37.89%
64,PYTHUSDT Perpetual,Isolated,Short 4.00x,"01/19/2024, 13:16:10",0.3267 USDT,-590.81 USDT,896 Contracts,"01/20/2024, 06:35:27",0.3922 USDT,-80.75%
65,BIGTIMEUSDT Perpetual,Isolated,Short 4.00x,"01/19/2024, 07:02:26",0.3876 USDT,+297.07 USDT,776 Contracts,"01/19/2024, 10:40:25",0.3490 USDT,+39.51%
66,SATSUSDT Perpetual,Isolated,Short 4.00x,"01/19/2024, 07:03:52",0.00000056017 USDT,+263.58 USDT,484 Contracts,"01/19/2024, 10:33:55",0.00000050552 USDT,+38.88%
67,UMAUSDT Perpetual,Isolated,Short 4.00x,"01/19/2024, 07:01:25",3.584 USDT,-4.24 USDT,"8,401 Contracts","01/19/2024, 07:01:40",3.585 USDT,-0.57%
68,BLURUSDT Perpetual,Isolated,Long 3.00x,"01/16/2024, 14:46:38",0.7214 USDT,-267.49 USDT,277 Contracts,"01/18/2024, 20:10:45",0.6262 USDT,-40.16%
69,YFIIUSDT Perpetual,Isolated,Long 1.00x,"01/14/2024, 06:15:25","1,808.66",+186.63 USDT,866 Contracts,"01/18/2024, 20:10:36","2,043.19",+11.91%
70,ENSUSDT Perpetual,Isolated,Long 1.00x,"01/10/2024, 18:42:19",17.958 USDT,+85.18 USDT,381 Contracts,"01/18/2024, 20:10:34",20.327 USDT,+12.44%
71,MKRUSDT Perpetual,Isolated,Long 1.00x,"01/03/2024, 13:31:39","1,878.8 USDT",+26.04 USDT,28 Contracts,"01/18/2024, 20:10:31","1,981.2 USDT",+4.95%
72,SUIUSDT Perpetual,Isolated,Long 1.00x,"01/13/2024, 02:52:40",1.3310 USDT,-242.45 USDT,"1,494 Contracts","01/18/2024, 13:14:23",1.1705 USDT,-12.20%
73,SSVUSDT Perpetual,Isolated,Long 1.00x,"01/04/2024, 19:28:36",32.90 USDT,-10.15 USDT,174 Contracts,"01/18/2024, 06:48:10",32.50 USDT,-1.78%
74,AUCTIONUSDT Perpetual,Isolated,Long 1.00x,"01/16/2024, 10:01:58",30.892 USDT,-431.93 USDT,648 Contracts,"01/17/2024, 21:58:29",24.278 USDT,-21.58%
75,MAGICUSDT Perpetual,Isolated,Long 1.00x,"01/16/2024, 22:09:34",1.2806 USDT,-174.49 USDT,"1,390 Contracts","01/17/2024, 21:57:08",1.1566 USDT,-9.81%
76,ORDIUSDT Perpetual,Isolated,Long 1.00x,"01/13/2024, 16:02:06",77.201 USDT,-136.84 USDT,258 Contracts,"01/14/2024, 16:43:28",72.002 USDT,-6.87%
77,BTCUSDT Perpetual,Isolated,Short 3.00x,"01/12/2024, 08:28:57","45,886.9 USDT","+1,032.09 USDT",64 Contracts,"01/12/2024, 10:19:12","44,229.2 USDT",+10.54%
78,BTCUSDT Perpetual,Isolated,Long 3.00x,"01/11/2024, 09:33:17","47,736.1 USDT","-1,203.21 USDT",63 Contracts,"01/12/2024, 08:28:38","45,881.1 USDT",-12.01%
79,BTCUSDT Perpetual,Isolated,Long 3.00x,"01/10/2024, 14:18:23","45,783.5 USDT","+1,584.20 USDT",62 Contracts,"01/11/2024, 08:41:32","48,390.5 USDT",+16.74%
80,TIAUSDT Perpetual,Isolated,Long 1.00x,"01/09/2024, 06:05:09",16.205 USDT,+23.24 USDT,54 Contracts,"01/11/2024, 07:42:14",16.636 USDT,+2.65%
81,STXUSDT Perpetual,Isolated,Long 1.00x,"01/07/2024, 08:03:13",1.7476 USDT,+21.09 USDT,34 Contracts,"01/10/2024, 18:41:36",1.8125 USDT,+3.54%
82,BTCUSDT Perpetual,Isolated,Long 3.00x,"01/10/2024, 06:59:11","44,719.5 USDT","+1,001.86 USDT",57 Contracts,"01/10/2024, 12:32:48","46,529.9 USDT",+11.79%
83,PEOPLEUSDT Perpetual,Isolated,Long 1.00x,"01/06/2024, 06:45:10",0.04329 USDT,-141.34 USDT,125 Contracts,"01/09/2024, 16:52:55",0.03211 USDT,-26.12%
84,BTCUSDT Perpetual,Isolated,Short 3.00x,"01/08/2024, 12:02:16","45,796.0 USDT",+122.70 USDT,59 Contracts,"01/09/2024, 15:25:46","45,572.6 USDT",+1.36%
