,title,direction,leverage,open_date,entry_price,pnl,closed,closed_date,fill_price,pnl_percent
124,OPUSDT Perpetual,Cross,Long 20.00x,"01/07/2024, 17:37:58",3.1706 USDT,+47.85 USDT,851 Contracts,"01/08/2024, 10:52:32",3.2307 USDT,+35.47%
125,OPUSDT Perpetual,Cross,Long 20.00x,"01/06/2024, 00:04:40",3.2099 USDT,+134.27 USDT,840 Contracts,"01/07/2024, 04:58:08",3.3741 USDT,+99.60%
126,AUCTIONUSDT Perpetual,Cross,Long 20.00x,"01/05/2024, 03:05:03",23.187 USDT,+11.43 USDT,848 Contracts,"01/05/2024, 03:06:09",23.345 USDT,+11.63%
127,AUCTIONUSDT Perpetual,Cross,Long 20.00x,"01/05/2024, 03:04:57",23.121 USDT,+23.00 USDT,"1,098 Contracts","01/05/2024, 03:06:09",23.354 USDT,+18.12%
128,BLURUSDT Perpetual,Cross,Long 20.00x,"01/05/2024, 00:55:13",0.4940 USDT,+7.50 USDT,359 Contracts,"01/05/2024, 03:04:46",0.4966 USDT,+8.45%
129,BLURUSDT Perpetual,Cross,Long 20.00x,"01/05/2024, 00:21:48",0.4922 USDT,+22.34 USDT,565 Contracts,"01/05/2024, 03:04:46",0.4966 USDT,+16.06%
130,FITFIUSDT Perpetual,Cross,Long 20.00x,"01/04/2024, 23:54:23",0.006133 USDT,+79.68 USDT,"53,196 Contracts","01/05/2024, 00:18:50",0.006288 USDT,+48.84%
131,AUCTIONUSDT Perpetual,Cross,Long 20.00x,"01/04/2024, 20:20:22",23.058 USDT,+58.29 USDT,"1,489 Contracts","01/04/2024, 23:53:55",23.466 USDT,+33.95%
132,YGGUSDT Perpetual,Cross,Long 10.00x,"01/04/2024, 18:06:03",0.5488 USDT,+18.72 USDT,"2,050 Contracts","01/04/2024, 20:19:24",0.5585 USDT,+16.64%
133,YGGUSDT Perpetual,Cross,Long 10.00x,"01/04/2024, 18:05:49",0.5490 USDT,+12.49 USDT,"1,365 Contracts","01/04/2024, 20:19:24",0.5587 USDT,+16.67%
134,AUCTIONUSDT Perpetual,Cross,Long 20.00x,"01/04/2024, 02:19:14",22.942 USDT,+60.55 USDT,571 Contracts,"01/04/2024, 18:04:55",24.037 USDT,+92.45%
135,MEMEUSDT Perpetual,Cross,Long 30.00x,"01/03/2024, 06:22:10",0.02267 USDT,+76.55 USDT,92 Contracts,"01/04/2024, 02:17:40",0.03104 USDT,"+1,101.11%"
136,MEMEUSDT Perpetual,Cross,Long 30.00x,"01/01/2024, 10:22:11",0.02688 USDT,-354.78 USDT,"1,648 Contracts","01/03/2024, 06:02:13",0.02499 USDT,-240.27%
137,MEMEUSDT Perpetual,Cross,Long 30.00x,"01/01/2024, 10:22:02",0.02688 USDT,-988.70 USDT,"4,579 Contracts","01/03/2024, 06:02:13",0.02499 USDT,-240.93%
138,MEMEUSDT Perpetual,Cross,Long 30.00x,"01/01/2024, 10:21:49",0.02688 USDT,-362.53 USDT,"1,684 Contracts","01/03/2024, 06:02:13",0.02499 USDT,-240.27%
139,IOSTUSDT Perpetual,Cross,Long 15.00x,"12/25/2023, 21:33:06",0.010210 USDT,-206.96 USDT,195 Contracts,"01/03/2024, 06:02:13",0.009405 USDT,-155.93%
140,IOSTUSDT Perpetual,Cross,Long 15.00x,"12/25/2023, 07:29:09",0.010143 USDT,-896.41 USDT,888 Contracts,"01/03/2024, 06:02:13",0.009405 USDT,-149.28%
141,IOSTUSDT Perpetual,Cross,Long 15.00x,"12/25/2023, 07:28:37",0.010136 USDT,"-1,992.41 USDT","1,976 Contracts","01/03/2024, 06:02:10",0.009425 USDT,-149.21%
142,IOSTUSDT Perpetual,Cross,Long 15.00x,"12/21/2023, 01:47:39",0.009964 USDT,-161.66 USDT,301 Contracts,"01/03/2024, 06:02:10",0.009437 USDT,-80.85%
143,IOSTUSDT Perpetual,Cross,Long 15.00x,"12/17/2023, 07:06:32",0.010110 USDT,-654.40 USDT,989 Contracts,"01/03/2024, 06:02:10",0.009457 USDT,-98.18%
144,IOSTUSDT Perpetual,Cross,Long 15.00x,"12/15/2023, 21:30:24",0.009970 USDT,-96.95 USDT,200 Contracts,"01/03/2024, 06:02:06",0.009495 USDT,-72.93%
145,IOSTUSDT Perpetual,Cross,Long 15.00x,"12/15/2023, 05:20:55",0.010560 USDT,-203.19 USDT,189 Contracts,"01/03/2024, 06:02:06",0.009495 USDT,-152.71%
146,IOSTUSDT Perpetual,Cross,Long 15.00x,"12/15/2023, 05:20:42",0.010560 USDT,-508.49 USDT,473 Contracts,"01/03/2024, 06:02:06",0.009495 USDT,-152.71%
147,IOSTUSDT Perpetual,Cross,Long 15.00x,"12/15/2023, 00:18:20",0.010840 USDT,"-1,241.20 USDT",922 Contracts,"01/03/2024, 06:02:06",0.009501 USDT,-186.29%
148,ETHUSDT Perpetual,Cross,Long 50.00x,"12/31/2023, 18:33:12","2,289.47 USDT",+81.02 USDT,30 Contracts,"01/01/2024, 10:16:58","2,320.47 USDT",+58.98%
149,ETHUSDT Perpetual,Cross,Long 50.00x,"12/31/2023, 18:33:05","2,289.16 USDT",+109.27 USDT,40 Contracts,"01/01/2024, 10:16:58","2,320.47 USDT",+59.66%
150,ETHUSDT Perpetual,Cross,Long 50.00x,"12/31/2023, 18:32:50","2,289.75 USDT",+155.02 USDT,58 Contracts,"01/01/2024, 10:16:58","2,320.47 USDT",+58.36%
151,STORJUSDT Perpetual,Isolated,Long 20.00x,"12/28/2023, 01:11:53",0.7270 USDT,-271.91 USDT,412 Contracts,"12/31/2023, 16:52:23",0.6659 USDT,-181.55%
152,STORJUSDT Perpetual,Isolated,Long 20.00x,"12/28/2023, 01:11:37",0.7268 USDT,-452.77 USDT,688 Contracts,"12/31/2023, 16:52:23",0.6659 USDT,-181.08%
153,STORJUSDT Perpetual,Isolated,Long 20.00x,"12/28/2023, 01:11:16",0.7250 USDT,-521.22 USDT,815 Contracts,"12/31/2023, 16:52:23",0.6659 USDT,-176.41%
154,STORJUSDT Perpetual,Isolated,Long 20.00x,"12/27/2023, 23:03:56",0.7412 USDT,-781.94 USDT,975 Contracts,"12/31/2023, 16:52:23",0.6659 USDT,-216.39%
155,STORJUSDT Perpetual,Isolated,Long 20.00x,"12/27/2023, 23:03:38",0.7416 USDT,"-1,793.13 USDT","2,225 Contracts","12/31/2023, 16:52:23",0.6659 USDT,-217.33%
156,STORJUSDT Perpetual,Isolated,Long 20.00x,"12/27/2023, 23:03:24",0.7410 USDT,-359.05 USDT,449 Contracts,"12/31/2023, 16:52:23",0.6659 USDT,-215.82%
157,LUNCUSDT Perpetual,Cross,Long 10.00x,"12/27/2023, 05:15:18",0.00014784 USDT,+451.47 USDT,"6,051 Contracts","12/28/2023, 01:10:56",0.00015564 USDT,+50.46%
158,LUNCUSDT Perpetual,Cross,Long 10.00x,"12/27/2023, 05:15:12",0.00014785 USDT,+599.10 USDT,"7,929 Contracts","12/28/2023, 01:10:56",0.00015575 USDT,+51.10%
159,ETHUSDT Perpetual,Cross,Long 50.00x,"12/25/2023, 21:47:28","2,267.45 USDT",+263.10 USDT,220 Contracts,"12/27/2023, 05:14:47","2,284.89 USDT",+26.37%
160,ZRXUSDT Perpetual,Cross,Long 10.00x,"12/22/2023, 08:21:08",0.3665 USDT,-9.29 USDT,"5,461 Contracts","12/25/2023, 07:27:32",0.3686 USDT,-0.47%
161,LUNCUSDT Perpetual,Cross,Long 10.00x,"12/24/2023, 22:43:54",0.00015778 USDT,+69.23 USDT,"3,804 Contracts","12/25/2023, 07:27:30",0.00015983 USDT,+11.53%
162,LUNCUSDT Perpetual,Cross,Long 10.00x,"12/24/2023, 22:43:30",0.00015760 USDT,+60.22 USDT,"2,960 Contracts","12/25/2023, 07:27:30",0.00015987 USDT,+12.90%
163,SSVUSDT Perpetual,Cross,Long 10.00x,"12/24/2023, 06:10:11",24.11 USDT,+408.72 USDT,"4,154 Contracts","12/24/2023, 22:42:38",25.15 USDT,+40.80%
164,MKRUSDT Perpetual,Cross,Long 20.00x,"12/15/2023, 05:16:11","1,339.1 USDT",+97.14 USDT,746 Contracts,"12/22/2023, 08:15:35","1,353.5 USDT",+19.44%
165,MKRUSDT Perpetual,Cross,Long 20.00x,"12/15/2023, 05:15:36","1,338.3 USDT",+197.37 USDT,"1,345 Contracts","12/22/2023, 08:15:35","1,354.3 USDT",+21.93%
166,MKRUSDT Perpetual,Cross,Long 20.00x,"12/15/2023, 05:15:16","1,337.7 USDT",+20.82 USDT,128 Contracts,"12/22/2023, 08:15:35","1,355.3 USDT",+24.32%
167,ZENUSDT Perpetual,Cross,Long 15.00x,"12/16/2023, 22:20:48",9.87,-215.08 USDT,810 Contracts,"12/19/2023, 02:13:51",9.61,-40.34%
168,ZENUSDT Perpetual,Cross,Long 15.00x,"12/14/2023, 16:14:43",10.34,"-1,643.03 USDT","2,226 Contracts","12/19/2023, 02:13:51",9.61,-107.04%
169,XMRUSDT Perpetual,Cross,Long 20.00x,"12/14/2023, 00:09:41",168.24,+170.46 USDT,594 Contracts,"12/15/2023, 05:14:56",171.28,+34.11%
