,title,direction,leverage,open_date,entry_price,pnl,closed,closed_date,fill_price,pnl_percent
82,API3USDT Perpetual,Cross,Long 3.00x,"02/01/2024, 03:29:32",2.709 USDT,+5.74 USDT,"1,845 Contracts","02/01/2024, 04:30:35",2.714 USDT,+0.34%
83,SOLUSDT Perpetual,Isolated,Long 5.00x,"02/01/2024, 00:11:39",94.43 USDT,+107.27 USDT,84 Contracts,"02/01/2024, 03:19:46",95.82 USDT,+6.76%
84,WOOUSDT Perpetual,Isolated,Long 5.00x,"01/29/2024, 00:24:23",0.3542 USDT,-238.79 USDT,"3,332 Contracts","01/31/2024, 17:59:51",0.3475 USDT,-10.12%
85,API3USDT Perpetual,Cross,Long 3.00x,"01/31/2024, 08:34:49",2.744 USDT,+30.48 USDT,"1,822 Contracts","01/31/2024, 09:03:42",2.764 USDT,+1.82%
86,TIAUSDT Perpetual,Cross,Long 3.00x,"01/30/2024, 22:13:35",17.443 USDT,+251.47 USDT,"1,120 Contracts","01/31/2024, 00:26:36",17.685 USDT,+3.86%
87,TIAUSDT Perpetual,Isolated,Long 5.00x,"01/29/2024, 23:04:34",17.620 USDT,+49.84 USDT,283 Contracts,"01/30/2024, 01:26:13",17.814 USDT,+4.99%
88,STORJUSDT Perpetual,Isolated,Long 5.00x,"01/29/2024, 17:34:43",0.6977 USDT,-96.28 USDT,831 Contracts,"01/30/2024, 01:26:00",0.6870 USDT,-8.31%
89,WOOUSDT Perpetual,Isolated,Long 5.00x,"01/29/2024, 00:24:15",0.3541 USDT,+390.95 USDT,"3,283 Contracts","01/29/2024, 21:59:23",0.3664 USDT,+16.81%
90,STXUSDT Perpetual,Isolated,Long 5.00x,"01/29/2024, 11:36:07",1.5525 USDT,+45.54 USDT,193 Contracts,"01/29/2024, 20:46:31",1.5777 USDT,+7.60%
91,STXUSDT Perpetual,Isolated,Long 5.00x,"01/29/2024, 11:36:00",1.5521 USDT,+78.15 USDT,322 Contracts,"01/29/2024, 20:46:31",1.5780 USDT,+7.81%
92,TIAUSDT Perpetual,Cross,Long 3.00x,"01/29/2024, 12:15:11",17.733 USDT,+65.59 USDT,281 Contracts,"01/29/2024, 17:32:27",17.984 USDT,+3.94%
93,STXUSDT Perpetual,Isolated,Long 5.00x,"01/29/2024, 11:10:08",1.5404 USDT,+38.56 USDT,194 Contracts,"01/29/2024, 11:28:47",1.5618 USDT,+6.45%
94,STXUSDT Perpetual,Isolated,Long 5.00x,"01/29/2024, 11:09:59",1.5440 USDT,+54.70 USDT,324 Contracts,"01/29/2024, 11:28:47",1.5624 USDT,+5.46%
95,TIAUSDT Perpetual,Cross,Long 3.00x,"01/29/2024, 11:16:29",17.667 USDT,+9.23 USDT,56 Contracts,"01/29/2024, 11:28:46",17.850 USDT,+2.80%
96,TIAUSDT Perpetual,Cross,Long 3.00x,"01/29/2024, 11:16:23",17.677 USDT,+44.04 USDT,282 Contracts,"01/29/2024, 11:28:46",17.851 USDT,+2.65%
97,TIAUSDT Perpetual,Cross,Long 3.00x,"01/29/2024, 11:01:15",17.938 USDT,-22.68 USDT,222 Contracts,"01/29/2024, 11:28:46",17.854 USDT,-1.71%
98,BTCUSDT Perpetual,Isolated,Long 10.00x,"01/29/2024, 10:09:37","42,627.3 USDT",+42.00 USDT,9 Contracts,"01/29/2024, 11:28:39","43,136.9 USDT",+10.94%
99,TIAUSDT Perpetual,Isolated,Long 5.00x,"01/29/2024, 00:24:46",17.721 USDT,+11.69 USDT,38 Contracts,"01/29/2024, 10:47:10",18.033 USDT,+8.68%
100,TIAUSDT Perpetual,Isolated,Long 5.00x,"01/20/2024, 07:44:54",17.296 USDT,+165.00 USDT,173 Contracts,"01/29/2024, 10:47:10",18.033 USDT,+27.57%
101,TIAUSDT Perpetual,Isolated,Long 5.00x,"01/19/2024, 17:04:23",18.028 USDT,+69.48 USDT,302 Contracts,"01/29/2024, 10:47:10",18.034 USDT,+6.38%
102,TIAUSDT Perpetual,Isolated,Long 5.00x,"01/19/2024, 17:04:22",18.022 USDT,+95.36 USDT,397 Contracts,"01/29/2024, 10:47:10",18.038 USDT,+6.66%
103,TIAUSDT Perpetual,Cross,Long 3.00x,"01/29/2024, 09:01:32",17.354 USDT,+113.81 USDT,330 Contracts,"01/29/2024, 10:06:14",17.709 USDT,+5.96%
104,WOOUSDT Perpetual,Isolated,Long 5.00x,"01/27/2024, 22:03:10",0.3618 USDT,-89.57 USDT,"1,382 Contracts","01/29/2024, 04:50:17",0.3559 USDT,-8.96%
105,TIAUSDT Perpetual,Cross,Long 3.00x,"01/29/2024, 03:55:31",17.514 USDT,+31.15 USDT,180 Contracts,"01/29/2024, 04:44:32",17.700 USDT,+2.96%
106,TIAUSDT Perpetual,Cross,Long 3.00x,"01/29/2024, 03:42:33",17.363 USDT,+18.82 USDT,58 Contracts,"01/29/2024, 04:44:32",17.700 USDT,+5.60%
107,TIAUSDT Perpetual,Cross,Long 3.00x,"01/29/2024, 02:26:12",17.438 USDT,+44.35 USDT,178 Contracts,"01/29/2024, 04:42:40",17.700 USDT,+4.28%
