,title,direction,leverage,open_date,entry_price,pnl,closed,closed_date,fill_price,pnl_percent
224,GMTUSDT Perpetual,Cross,Long 10.00x,"01/07/2024, 23:18:59",0.3845 USDT,+373.86 USDT,"23,810 Contracts","01/08/2024, 00:17:28",0.4004 USDT,+40.83%
225,GMTUSDT Perpetual,Isolated,Long 10.00x,"01/07/2024, 23:02:34",0.3895 USDT,-246.11 USDT,"20,376 Contracts","01/07/2024, 23:21:03",0.3777 USDT,-31.01%
226,GMTUSDT Perpetual,Isolated,Long 10.00x,"01/07/2024, 22:47:22",0.3989 USDT,-237.12 USDT,"11,146 Contracts","01/07/2024, 23:21:03",0.3780 USDT,-53.34%
227,GMTUSDT Perpetual,Cross,Long 10.00x,"01/07/2024, 20:36:51",0.3429 USDT,+270.23 USDT,"9,767 Contracts","01/07/2024, 22:20:27",0.3708 USDT,+80.68%
228,GMTUSDT Perpetual,Cross,Long 10.00x,"01/07/2024, 20:37:08",0.3434 USDT,+99.97 USDT,"22,606 Contracts","01/07/2024, 21:19:52",0.3480 USDT,+12.87%
229,GMTUSDT Perpetual,Isolated,Long 10.00x,"01/07/2024, 20:53:48",0.3325 USDT,+343.31 USDT,"22,696 Contracts","01/07/2024, 21:19:24",0.3479 USDT,+45.48%
230,GMTUSDT Perpetual,Isolated,Long 10.00x,"01/07/2024, 20:46:18",0.3366 USDT,+183.60 USDT,"16,383 Contracts","01/07/2024, 21:19:24",0.3480 USDT,+33.29%
231,GMTUSDT Perpetual,Isolated,Long 10.00x,"01/07/2024, 19:25:16",0.3615 USDT,-362.96 USDT,"26,507 Contracts","01/07/2024, 21:19:24",0.3481 USDT,-37.88%
232,GMTUSDT Perpetual,Isolated,Long 10.00x,"01/07/2024, 18:31:55",0.3903 USDT,-174.42 USDT,"13,166 Contracts","01/07/2024, 18:59:30",0.3773 USDT,-33.95%
233,PEOPLEUSDT Perpetual,Isolated,Long 10.00x,"01/07/2024, 11:48:25",0.03776 USDT,+45.97 USDT,463 Contracts,"01/07/2024, 12:10:45",0.03878 USDT,+26.29%
234,PEOPLEUSDT Perpetual,Isolated,Long 10.00x,"01/07/2024, 11:32:45",0.03701 USDT,+504.36 USDT,"5,288 Contracts","01/07/2024, 11:38:49",0.03800 USDT,+25.76%
235,PEOPLEUSDT Perpetual,Isolated,Short 10.00x,"01/07/2024, 11:00:28",0.03764 USDT,+187.79 USDT,"5,000 Contracts","01/07/2024, 11:31:38",0.03723 USDT,+9.98%
236,PEOPLEUSDT Perpetual,Isolated,Short 10.00x,"01/07/2024, 11:00:07",0.03730 USDT,+7.03 USDT,"1,075 Contracts","01/07/2024, 11:31:38",0.03720 USDT,+1.75%
237,GMTUSDT Perpetual,Isolated,Long 10.00x,"01/07/2024, 10:16:51",0.4335 USDT,-80.20 USDT,"22,872 Contracts","01/07/2024, 11:28:47",0.4304 USDT,-8.09%
238,GMTUSDT Perpetual,Isolated,Long 10.00x,"01/07/2024, 10:59:24",0.4185 USDT,+180.15 USDT,"13,806 Contracts","01/07/2024, 11:23:51",0.4320 USDT,+31.17%
239,GMTUSDT Perpetual,Isolated,Long 10.00x,"01/07/2024, 09:47:31",0.4222 USDT,+79.10 USDT,"10,301 Contracts","01/07/2024, 10:10:21",0.4302 USDT,+18.18%
240,GMTUSDT Perpetual,Isolated,Long 10.00x,"01/07/2024, 08:05:14",0.4203 USDT,+89.69 USDT,"13,816 Contracts","01/07/2024, 09:10:49",0.4272 USDT,+15.44%
241,GMTUSDT Perpetual,Cross,Long 10.00x,"01/07/2024, 08:15:51",0.4078 USDT,+267.56 USDT,"24,834 Contracts","01/07/2024, 08:58:54",0.4190 USDT,+26.41%
242,GMTUSDT Perpetual,Isolated,Long 10.00x,"01/07/2024, 08:15:14",0.4110 USDT,+58.47 USDT,"16,257 Contracts","01/07/2024, 08:23:03",0.4150 USDT,+8.74%
243,GMTUSDT Perpetual,Isolated,Long 10.00x,"01/07/2024, 07:45:36",0.4204 USDT,+59.41 USDT,"18,877 Contracts","01/07/2024, 08:01:43",0.4238 USDT,+7.48%
244,GMTUSDT Perpetual,Cross,Long 10.00x,"01/07/2024, 03:51:19",0.4072 USDT,+7.71 USDT,"17,926 Contracts","01/07/2024, 04:24:44",0.4079 USDT,+1.05%
245,GMTUSDT Perpetual,Cross,Long 10.00x,"01/07/2024, 03:57:48",0.3950 USDT,+61.24 USDT,"12,885 Contracts","01/07/2024, 04:00:22",0.4002 USDT,+12.03%
