,title,direction,leverage,open_date,entry_price,pnl,closed,closed_date,fill_price,pnl_percent
795,BIGTIMEUSDT Perpetual,Cross,Short 5.00x,"12/04/2023, 18:05:45",0.7949 USDT,+41.30 USDT,161 Contracts,"12/04/2023, 18:08:13",0.7688 USDT,+16.13%
796,BIGTIMEUSDT Perpetual,Cross,Short 5.00x,"12/04/2023, 18:05:41",0.7968 USDT,+45.63 USDT,165 Contracts,"12/04/2023, 18:08:13",0.7686 USDT,+17.35%
797,BIGTIMEUSDT Perpetual,Cross,Short 5.00x,"12/04/2023, 18:05:21",0.7803 USDT,+90.81 USDT,786 Contracts,"12/04/2023, 18:08:13",0.7682 USDT,+7.40%
798,BIGTIMEUSDT Perpetual,Cross,Short 5.00x,"12/04/2023, 18:05:17",0.7842 USDT,+55.64 USDT,343 Contracts,"12/04/2023, 18:08:13",0.7675 USDT,+10.34%
799,ORDIUSDT Perpetual,Cross,Short 10.00x,"12/04/2023, 17:31:53",51.338 USDT,-251.85 USDT,"2,000 Contracts","12/04/2023, 17:57:05",52.561 USDT,-24.53%
800,ORDIUSDT Perpetual,Cross,Short 10.00x,"12/04/2023, 17:34:16",51.447 USDT,-53.20 USDT,500 Contracts,"12/04/2023, 17:56:39",52.475 USDT,-20.68%
801,ORDIUSDT Perpetual,Cross,Long 10.00x,"12/04/2023, 16:30:31",52.497 USDT,-50.42 USDT,345 Contracts,"12/04/2023, 17:28:11",51.076 USDT,-27.84%
802,ORDIUSDT Perpetual,Cross,Long 10.00x,"12/04/2023, 16:31:11",52.395 USDT,-40.19 USDT,300 Contracts,"12/04/2023, 17:28:03",51.107 USDT,-25.57%
803,ORDIUSDT Perpetual,Cross,Long 10.00x,"12/04/2023, 16:31:45",52.530 USDT,-29.34 USDT,200 Contracts,"12/04/2023, 17:27:47",51.099 USDT,-27.93%
804,ORDIUSDT Perpetual,Cross,Long 10.00x,"12/04/2023, 16:33:28",51.942 USDT,-8.87 USDT,100 Contracts,"12/04/2023, 17:27:43",51.107 USDT,-17.07%
805,ORDIUSDT Perpetual,Cross,Long 10.00x,"12/04/2023, 16:47:41",50.431 USDT,+24.40 USDT,300 Contracts,"12/04/2023, 16:50:58",51.280 USDT,+16.12%
806,BTCUSDT Perpetual,Cross,Long 5.00x,"12/04/2023, 16:00:32","42,012.1 USDT",+85.92 USDT,100 Contracts,"12/04/2023, 16:12:35","42,140.1 USDT",+1.02%
807,BIGTIMEUSDT Perpetual,Cross,Long 5.00x,"12/04/2023, 15:53:13",0.8061 USDT,-16.95 USDT,610 Contracts,"12/04/2023, 15:53:36",0.8041 USDT,-1.73%
