,title,direction,leverage,open_date,entry_price,pnl,closed,closed_date,fill_price,pnl_percent
283,BCHUSDT Perpetual,Cross,Long 20.00x,"12/03/2023, 21:09:46",250.4 USDT,-124.76 USDT,956 Contracts,"12/04/2023, 11:57:19",249.2 USDT,-10.43%
284,BCHUSDT Perpetual,Cross,Long 20.00x,"11/16/2023, 13:05:35",237.2 USDT,+707.65 USDT,640 Contracts,"12/04/2023, 11:55:08",248.5 USDT,+93.23%
285,ETHUSDT Perpetual,Cross,Short 30.00x,"12/04/2023, 09:35:09","2,204.26 USDT",-57.75 USDT,42 Contracts,"12/04/2023, 09:44:18","2,216.46 USDT",-18.72%
286,ETHUSDT Perpetual,Cross,Long 30.00x,"12/03/2023, 23:12:44","2,243.00 USDT",-3.99 USDT,142 Contracts,"12/04/2023, 05:11:58","2,244.29 USDT",-0.38%
287,BCHUSDT Perpetual,Cross,Long 20.00x,"11/19/2023, 12:40:06",228.6 USDT,"+1,016.93 USDT",441 Contracts,"12/03/2023, 19:49:18",251.9 USDT,+201.74%
288,BCHUSDT Perpetual,Cross,Long 20.00x,"11/19/2023, 20:59:23",229.6 USDT,"+1,236.33 USDT",553 Contracts,"12/03/2023, 19:49:13",252.1 USDT,+194.74%
289,BCHUSDT Perpetual,Cross,Long 20.00x,"11/22/2023, 21:30:36",227.2 USDT,+797.25 USDT,381 Contracts,"12/03/2023, 19:31:49",248.3 USDT,+184.20%
290,BSVUSDT Perpetual,Cross,Long 20.00x,"11/23/2023, 02:41:46",47.17 USDT,+496.22 USDT,106 Contracts,"12/03/2023, 19:31:39",51.89 USDT,+198.48%
291,BCHUSDT Perpetual,Cross,Long 20.00x,"11/23/2023, 23:32:42",225.7 USDT,+305.47 USDT,179 Contracts,"12/03/2023, 19:29:33",243.0 USDT,+151.22%
292,AXSUSDT Perpetual,Cross,Long 20.00x,"12/03/2023, 03:44:53",6.598 USDT,+103.72 USDT,"12,000 Contracts","12/03/2023, 10:20:53",6.689 USDT,+26.20%
293,AXSUSDT Perpetual,Cross,Long 20.00x,"12/02/2023, 09:28:55",6.557 USDT,+128.27 USDT,"12,800 Contracts","12/02/2023, 18:20:02",6.664 USDT,+30.56%
294,BSVUSDT Perpetual,Cross,Long 20.00x,"11/15/2023, 05:21:08",48.37 USDT,+172.17 USDT,66 Contracts,"12/02/2023, 18:17:55",51.01 USDT,+107.86%
295,EGLDUSDT Perpetual,Cross,Long 20.00x,"11/30/2023, 10:15:02",43.83 USDT,+225.25 USDT,"1,418 Contracts","12/01/2023, 23:56:22",45.45 USDT,+72.48%
296,EGLDUSDT Perpetual,Cross,Long 20.00x,"11/26/2023, 02:29:46",45.63 USDT,-40.07 USDT,"1,891 Contracts","12/01/2023, 23:56:22",45.45 USDT,-9.29%
297,EGLDUSDT Perpetual,Cross,Long 20.00x,"11/24/2023, 00:15:52",45.37 USDT,+4.50 USDT,935 Contracts,"12/01/2023, 23:56:22",45.45 USDT,+2.12%
298,EGLDUSDT Perpetual,Cross,Long 20.00x,"11/23/2023, 23:10:30",47.17 USDT,-262.52 USDT,"1,500 Contracts","12/01/2023, 23:56:22",45.45 USDT,-74.21%
299,ETHUSDT Perpetual,Cross,Long 30.00x,"12/01/2023, 07:30:46","2,090.28 USDT",+15.04 USDT,48 Contracts,"12/01/2023, 23:54:22","2,094.88 USDT",+4.49%
300,ETHUSDT Perpetual,Cross,Long 30.00x,"12/01/2023, 03:18:09","2,104.60 USDT",-57.07 USDT,51 Contracts,"12/01/2023, 23:54:22","2,094.88 USDT",-15.95%
301,AAVEUSDT Perpetual,Cross,Long 20.00x,"12/01/2023, 02:25:03",99.83 USDT,+76.23 USDT,622 Contracts,"12/01/2023, 12:35:48",101.12 USDT,+24.55%
302,AAVEUSDT Perpetual,Cross,Long 20.00x,"12/01/2023, 02:24:50",99.77 USDT,+84.89 USDT,655 Contracts,"12/01/2023, 12:35:48",101.13 USDT,+25.98%
303,AAVEUSDT Perpetual,Cross,Long 20.00x,"12/01/2023, 02:24:03",99.87 USDT,+83.53 USDT,690 Contracts,"12/01/2023, 12:35:48",101.15 USDT,+24.24%
304,AAVEUSDT Perpetual,Cross,Long 20.00x,"12/01/2023, 02:22:36",100.05 USDT,+125.41 USDT,"1,200 Contracts","12/01/2023, 12:35:48",101.17 USDT,+20.89%
305,LTCUSDT Perpetual,Cross,Long 30.00x,"11/21/2023, 07:20:09",71.43 USDT,-159.04 USDT,160 Contracts,"12/01/2023, 02:20:45",70.48 USDT,-41.75%
306,LTCUSDT Perpetual,Cross,Long 30.00x,"11/21/2023, 07:20:57",70.57 USDT,-19.37 USDT,184 Contracts,"12/01/2023, 02:20:28",70.51 USDT,-4.48%
307,LTCUSDT Perpetual,Cross,Long 30.00x,"11/23/2023, 02:24:02",70.11 USDT,+37.98 USDT,115 Contracts,"12/01/2023, 02:20:23",70.50 USDT,+14.13%
308,LTCUSDT Perpetual,Cross,Long 30.00x,"11/23/2023, 03:57:57",70.07 USDT,+46.24 USDT,123 Contracts,"12/01/2023, 02:20:18",70.49 USDT,+16.09%
309,LTCUSDT Perpetual,Cross,Long 30.00x,"11/29/2023, 21:58:27",70.01 USDT,+30.33 USDT,70 Contracts,"12/01/2023, 02:20:07",70.51 USDT,+18.56%
310,AAVEUSDT Perpetual,Cross,Long 20.00x,"11/30/2023, 09:58:16",96.47 USDT,+46.77 USDT,900 Contracts,"11/30/2023, 11:00:19",97.05 USDT,+10.77%
311,DOGEUSDT Perpetual,Cross,Long 20.00x,"11/30/2023, 10:29:29",0.08303 USDT,+19.72 USDT,90 Contracts,"11/30/2023, 11:00:13",0.08330 USDT,+5.27%
312,DOTUSDT Perpetual,Cross,Long 30.00x,"11/30/2023, 10:04:56",5.548 USDT,+9.86 USDT,600 Contracts,"11/30/2023, 10:11:47",5.570 USDT,+8.89%
313,DOTUSDT Perpetual,Cross,Long 30.00x,"11/30/2023, 09:58:58",5.493 USDT,+11.48 USDT,600 Contracts,"11/30/2023, 10:02:21",5.516 USDT,+10.45%
314,AAVEUSDT Perpetual,Cross,Long 20.00x,"11/30/2023, 08:36:42",96.67 USDT,+0.03 USDT,"1,050 Contracts","11/30/2023, 09:39:20",96.73 USDT,+0.00%
315,AAVEUSDT Perpetual,Cross,Long 20.00x,"11/30/2023, 07:01:43",96.27 USDT,+112.49 USDT,"1,200 Contracts","11/30/2023, 08:28:53",97.27 USDT,+19.47%
316,XLMUSDT Perpetual,Cross,Long 20.00x,"11/29/2023, 23:02:10",0.1188 USDT,+52.19 USDT,"1,500 Contracts","11/30/2023, 06:52:34",0.1192 USDT,+5.85%
